Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
3.424354125,-0.058839636,-0.007490503,-0.145055972,0.156714534
3.434364125,-0.059557765,-0.002181158,-0.148485364,0.159999338
3.444374125,-0.057619304,-0.007939569,-0.145925453,0.15708997
3.454384125,-0.062122208,-0.008958665,-0.151742263,0.16421066
3.464393125,-0.057798155,-0.001365325,-0.14394734,0.155123588
3.474403125,-0.057435226,-0.002718736,-0.14560561,0.156547726
3.484413125,-0.05738441,-0.005072313,-0.142762109,0.153947129
3.494423125,-0.053786636,-0.004788358,-0.144998669,0.154727324
3.504433125,-0.054021713,-0.007399798,-0.149625571,0.159251103
3.514473125,-0.057768828,-0.00774069,-0.140183487,0.151817541
3.524483125,-0.060870867,-0.001097522,-0.137620068,0.150485049
3.534492125,-0.056090805,-0.002783055,-0.14599445,0.156423474
3.544502125,-0.054471875,-0.001617194,-0.142990735,0.153023367
3.554512125,-0.059666907,-0.005904153,-0.15017404,0.161701085
3.564522125,-0.061290752,-0.017389108,-0.140591038,0.154352769
3.574531125,-0.055914164,-0.006065098,-0.137883777,0.148913113
3.584541125,-0.060304126,-0.000710144,-0.141320186,0.153650535
3.594551125,-0.050370821,-0.010751202,-0.149080026,0.157726542
3.604561125,-0.050335518,-0.008363857,-0.148457882,0.156982041
3.614570125,-0.056317074,-0.013230641,-0.145747113,0.156808429
3.624611125,-0.054375232,-0.016424609,-0.149644282,0.160062003
3.634621125,-0.051513732,-0.015555129,-0.147986596,0.157466375
3.644630125,-0.052564203,-0.010551081,-0.139308743,0.149269042
3.654640125,-0.053388697,-0.008072374,-0.13824455,0.148415201
3.664650125,-0.044105657,-0.004339365,-0.145403296,0.152007426
3.674660125,-0.050695579,-0.004159198,-0.145981001,0.154589111
3.684669125,-0.05304203,-0.007838119,-0.159904391,0.168654402
3.694679125,-0.05348344,0.008307651,-0.147324691,0.156952414
3.704689125,-0.057665606,-0.005229677,-0.13471751,0.146633827
3.714699125,-0.055478327,-0.003187463,-0.150276951,0.160222241
3.724708125,-0.05560777,-0.003953668,-0.146079234,0.156355359
3.734749125,-0.05885292,-0.01300735,-0.147712362,0.1595362
3.744758125,-0.059869714,-0.007185132,-0.145015626,0.157052668
3.754768125,-0.056638872,-0.008776451,-0.140957074,0.152164005
3.764778125,-0.048922922,-0.006553267,-0.145140172,0.153303839
3.774788125,-0.0506357,-0.006027602,-0.13973676,0.148750355
3.784798125,-0.04230022,-0.010799296,-0.143475469,0.149970476
3.794807125,-0.044354785,-0.013205863,-0.144649006,0.151871909
3.804817125,-0.048116336,-0.004946233,-0.142535822,0.150519459
3.814827125,-0.045507363,-0.0032406,-0.154060099,0.160673382
3.824837125,-0.049922522,-0.013189711,-0.150321974,0.158943143
3.834877125,-0.049879344,-0.009771794,-0.140285228,0.14920919
3.844887125,-0.049007597,-0.008755767,-0.142373854,0.150826796
3.854896125,-0.051223911,-0.008057317,-0.151512467,0.160140055
3.864906125,-0.054864205,-0.009228587,-0.149862968,0.159856676
3.874916125,-0.053408851,-0.005022978,-0.144619185,0.154247996
3.884926125,-0.0552622,-0.00853445,-0.149263628,0.159393783
3.894935125,-0.048664823,0.000322328,-0.135940163,0.1443887
3.904945125,-0.04549777,-0.015445932,-0.146425974,0.154107722
3.914955125,-0.04411801,-0.017453939,-0.144446692,0.152039092
3.924965125,-0.043468,-0.006995243,-0.142322398,0.148976728
3.934975125,-0.048233463,-0.012187352,-0.144401668,0.152731268
3.945015125,-0.045867862,-0.011145305,-0.139607536,0.147371445
3.955025125,-0.046500695,-0.010493486,-0.141240079,0.149067729
3.965034125,-0.044306802,-0.005945887,-0.147666754,0.154285179
3.975044125,-0.049928698,-0.010181464,-0.146911293,0.155497477
3.985054125,-0.043735638,-0.003456801,-0.143615803,0.150167421
3.995064125,-0.045033994,-0.013495812,-0.148848476,0.156096337
4.005073125,-0.048111384,-0.009839914,-0.144360153,0.152484042
4.015083125,-0.048956873,-0.013324708,-0.149735498,0.158098206
4.025093125,-0.050466715,-0.014372895,-0.14597223,0.155117251
4.035103125,-0.04732232,-0.00187374,-0.142366837,0.150037426
4.045112125,-0.047523446,-0.009471028,-0.141003851,0.14909817
4.055153125,-0.040437717,-0.008231637,-0.14354856,0.149362505
4.065162125,-0.050090209,-0.001452156,-0.139356691,0.148092623
4.075172125,-0.048152406,-0.004575519,-0.156865593,0.164153598
4.085182125,-0.048282415,-0.005825362,-0.148173122,0.155949994
4.095192125,-0.051481481,-0.012273159,-0.145621397,0.15494052
4.105202125,-0.045194518,-0.010220494,-0.144265428,0.151523981
4.115211125,-0.045037576,-0.007467918,-0.138117081,0.145466426
4.125221125,-0.043214359,-0.002835607,-0.140510346,0.147032918
4.135231125,-0.040529665,-0.005079184,-0.143522247,0.149221604
4.145241125,-0.038679551,-0.004757075,-0.143374313,0.148576347
4.155250125,-0.046269767,-0.009326601,-0.14500627,0.152494902
4.165291125,-0.039100404,-0.00847627,-0.140207461,0.145804049
4.175300125,-0.04666946,-0.01249835,-0.144099952,0.151983695
4.185310125,-0.042900912,-0.003649174,-0.145744189,0.151970962
4.195320125,-0.043054438,-0.002285896,-0.145293369,0.151555511
4.205330125,-0.046254619,-0.012095185,-0.138392485,0.146418111
