Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
4.355486167,-0.018735434,-0.012256029,-0.151541703,0.153186535
4.365496167,-0.015428584,-0.009785526,-0.155734157,0.156802185
4.375506167,-0.003980373,-0.014132802,-0.131037272,0.131857295
4.385516167,-0.003953791,-0.005327252,-0.158281789,0.158420759
4.395525167,-0.001347742,-0.00980283,-0.146606653,0.146940201
4.405535167,-0.006708447,-0.010392823,-0.140319727,0.140863905
4.415545167,-0.012682328,-0.00380037,-0.150797938,0.151378011
4.425555167,-0.00977485,-0.004631607,-0.148104125,0.148498591
4.435564167,-0.011225453,-0.004402149,-0.14511152,0.145611617
4.445605167,-0.006885174,-0.004250158,-0.163373544,0.163573789
4.455615167,-0.006751839,-0.002980481,-0.144066038,0.144254962
4.465624167,-0.013222473,-0.002549697,-0.133139346,0.13381861
4.475634167,-0.011940448,-0.000486726,-0.178644133,0.179043395
4.485644167,0.00055025,0.005184662,-0.135535535,0.13563578
4.495654167,-0.013957578,-0.010905761,-0.146162265,0.147231645
4.505663167,-0.020072402,-0.013940657,-0.178045962,0.179715353
4.515673167,-0.021310127,-0.001545949,-0.126702731,0.128491609
4.525683167,-0.014766588,0.003214827,-0.149754794,0.1505154
4.535693167,-0.007495221,-0.011046605,-0.158136778,0.158699232
4.545702167,-0.008040636,-0.005161895,-0.127451175,0.127808838
4.555712167,-0.011237309,0.00609786,-0.167418648,0.167906119
4.565752167,-0.009537001,-0.000534417,-0.159036664,0.159323258
4.575762167,-0.007741216,-0.000755131,-0.138977791,0.13919527
4.585772167,-0.004229314,-0.003514104,-0.149455417,0.149556537
4.595782167,-0.01014163,-0.001892186,-0.138977206,0.139359596
4.605792167,-0.019771983,-0.010348685,-0.146910124,0.148595461
4.615801167,-0.018120631,-0.010420396,-0.158585259,0.159956952
4.625811167,-0.015990207,-0.009455048,-0.140472339,0.141695317
4.635821167,-0.016657491,-0.007966338,-0.139872415,0.141085885
4.645831167,-0.015401571,-0.007224235,-0.155140665,0.156070573
4.655840167,-0.008157569,-0.003654309,-0.138825763,0.139113236
4.665850167,-0.011538274,-0.006773369,-0.136431329,0.137085804
4.675890167,-0.014945328,-0.002503851,-0.156937514,0.15766742
4.685900167,-0.012155242,0.00144175,-0.148405257,0.148909197
4.695910167,-0.010545118,-0.004738337,-0.146010822,0.146467783
4.705920167,-0.013268187,0.00048457,-0.160083901,0.160633542
4.715929167,-0.006198067,-0.007084212,-0.150654096,0.150947868
4.725939167,-0.009190718,-0.00095707,-0.142271528,0.14257129
4.735949167,-0.015238918,-0.003951165,-0.145861718,0.146708817
4.745959167,-0.010296938,-0.001913501,-0.143318179,0.143700344
4.755969167,-0.01293209,-0.004378724,-0.141671019,0.142327403
4.765978167,-0.013768615,0.003589332,-0.150202691,0.150875135
4.775988167,-0.00839159,0.003020416,-0.134934441,0.135228862
4.785998167,-0.011069168,-0.003830712,-0.149903898,0.150360831
4.796038167,-0.013139612,-0.002383727,-0.145264717,0.145877242
4.806048167,-0.009519062,0.005949451,-0.136133121,0.13659515
4.816058167,-0.003682608,-0.004108528,-0.156191409,0.156288829
4.826067167,-0.006281422,-0.007960527,-0.152300087,0.152637292
4.836077167,-0.012625422,-0.007008929,-0.145714368,0.146428151
4.846087167,-0.010476168,-0.00960492,-0.143618141,0.144319698
4.856097167,-0.004495136,-0.009408572,-0.151552228,0.151910518
4.866106167,-0.002129373,0.000310286,-0.146013161,0.146029017
4.876116167,-0.011631574,-0.004283561,-0.149906237,0.150417826
4.886126167,-0.016864464,-0.010287664,-0.141672773,0.143043423
4.896136167,-0.012799318,-0.008235703,-0.149306898,0.150080642
4.906146167,-0.011209249,-0.005968609,-0.149157794,0.149697425
4.916186167,-0.002626245,-0.007020898,-0.138232271,0.138435367
4.926196167,-0.012737616,-0.009343851,-0.136436591,0.13734809
4.936205167,-0.012813209,-0.006875887,-0.143171999,0.143908573
4.946215167,-0.004059436,-0.0044928,-0.140328498,0.140459074
4.956225167,-0.007190689,-0.003777521,-0.143770754,0.144000018
4.966235167,-0.011888929,-0.006244424,-0.150655265,0.151252598
4.976244167,-0.013078869,-0.003470569,-0.148561378,0.149176354
4.986254167,-0.00854209,-0.003463562,-0.142124763,0.142423354
4.996264167,-0.003724896,-0.005918597,-0.142423555,0.142595139
5.006274167,-0.002663925,-0.007687709,-0.134340949,0.134587102
5.016283167,-0.011533016,-0.00794474,-0.139880016,0.140579331
5.026324167,-0.012640936,-0.003475704,-0.151255774,0.151822867
5.036334167,-0.018021726,-0.001482361,-0.1546992,0.15575244
5.046343167,-0.01390496,-0.001024003,-0.149761811,0.15040943
5.056353167,-0.011554633,0.000757845,-0.137187958,0.137675778
5.066363167,-0.008441091,0.002006874,-0.147517065,0.147772
5.076373167,-0.010852473,-0.008764209,-0.142427064,0.143108546
5.086382167,-0.008254464,0.000758274,-0.13284757,0.133105928
5.096392167,-0.015042081,-0.006819918,-0.146769206,0.147695549
5.106402167,-0.011084201,-0.006582211,-0.144375356,0.144949744
5.116412167,-0.001756828,-0.002999311,-0.144972357,0.145014022
5.126421167,-0.00754284,-0.01506695,-0.147218857,0.148179956
5.136431167,-0.009795797,-0.009576497,-0.146020762,0.146661958
5.146471167,-0.012282652,-0.002277637,-0.159043096,0.159532936
5.156481167,-0.012902978,-0.012418216,-0.146618348,0.147707951
5.166491167,-0.004725957,-0.007247213,-0.145120876,0.145378559
5.176501167,-0.006630092,-0.002313688,-0.150361735,0.150525621
5.186511167,-0.007801636,-0.006905077,-0.147817612,0.148184317
5.196520167,-0.014290988,-0.007840732,-0.150062943,0.150945673
5.206530167,-0.012769136,-0.000755552,-0.144825007,0.145388804
5.216540167,-0.004038811,-0.006881661,-0.153805161,0.154012002
5.226550167,-0.006238303,-0.006293367,-0.163384654,0.163624778
5.236559167,-0.003049535,2.89346E-05,-0.129705276,0.129741124
5.246569167,-0.004352859,-0.011483941,-0.153354925,0.153845901
5.256579167,-0.004703512,-0.004274963,-0.162036286,0.162160896
5.266619167,-0.014952361,-0.007827284,-0.139733251,0.140748787
5.276643542,-0.010978152,-0.003654062,-0.153054963,0.153491673
5.286653542,-0.013075338,-0.000890357,-0.140332006,0.140942645
5.296662542,-0.009600758,-0.0006133,-0.141230139,0.141557418
5.306672542,-0.009094245,-0.007498579,-0.146618932,0.147091962
5.316682542,-0.009102123,-0.011483886,-0.144822668,0.145562129
5.326692542,-0.011212941,-0.000300565,-0.156199011,0.156601249
5.336702542,-0.015685234,-0.010138615,-0.129105937,0.130449841
5.346711542,-0.016348559,0.003984384,-0.156497803,0.157399851
5.356721542,-0.011679187,0.004776463,-0.158444341,0.158945989
5.366731542,-0.011487362,-0.010065909,-0.132698466,0.133574567
5.376741542,-0.014257828,-0.008198591,-0.161737493,0.162571582
5.386781542,-0.006103607,-0.011155729,-0.144223913,0.144783429
5.396791542,-0.008388114,-0.0142459,-0.128956248,0.130011615
5.406800542,-0.011694564,-0.002023849,-0.157995275,0.158440417
5.416810542,-0.006314285,0.001358244,-0.130153758,0.130313912
5.426820542,-0.004156797,0.000956276,-0.136441854,0.136508508
5.436830542,-0.00501972,-0.009699571,-0.140333176,0.14075752
5.446839542,-0.007922525,-0.001820823,-0.140633723,0.14086847
5.456849542,-0.003506493,0.002854903,-0.147070922,0.147140416
5.466859542,-0.009226098,-0.003562078,-0.147372054,0.147703526
5.476869542,-0.011339199,-0.009216582,-0.147373808,0.148096462
5.486879542,-0.015063994,-0.009218227,-0.149319761,0.150360536
5.496919542,-0.001312695,-0.011810124,-0.154558282,0.155014402
5.506929542,-0.003623223,-0.003921965,-0.153358433,0.153451356
5.516938542,-0.004540221,-0.004778637,-0.139436213,0.139591928
5.526948542,-0.009452234,0.005591345,-0.136141307,0.13658354
5.536958542,-0.007979581,-0.001901304,-0.139883525,0.140123835
5.546968542,-0.006903355,-0.008176756,-0.151859207,0.152235786
5.556977542,-0.006803544,-0.017352362,-0.150810801,0.151958187
5.566987542,-0.010692369,0.00419715,-0.144375356,0.144831579
5.576997542,-0.017693839,0.001566606,-0.153356679,0.154381985
5.587007542,-0.008090516,-0.001525383,-0.140484034,0.140725076
5.597016542,-0.01497376,-0.003174344,-0.144377695,0.145186806
5.607026542,-0.005255825,-0.00351679,-0.145275242,0.145412818
5.617067542,-0.005892184,-0.008042662,-0.149466527,0.149798681
5.627076542,-0.011437962,-0.010324109,-0.146622441,0.147429829
5.637086542,-0.006886883,-0.001665515,-0.144677072,0.144850469
5.647096542,-0.012973131,0.000174073,-0.144527968,0.145109152
5.657106542,-0.008318834,-0.001329584,-0.149168319,0.149406017
5.667115542,-0.004583555,-0.006698945,-0.155604934,0.155816495
5.677125542,-0.012006595,0.002975411,-0.14662478,0.147145633
5.687135542,-0.002268542,-0.004465674,-0.151565092,0.151647834
5.697145542,-0.007354578,-0.00621824,-0.146327156,0.146643762
5.707154542,-0.007263498,-0.003947967,-0.142136457,0.142376674
5.717164542,-0.004937793,0.006699648,-0.150968091,0.151197327
5.727174542,-0.011669663,0.003721332,-0.149771166,0.150271194
5.737214542,-0.008889878,-0.003286007,-0.139292956,0.139615026
5.747224542,-0.005624898,-0.006302741,-0.149920855,0.150158672
5.757234542,-0.014271391,-0.0053973,-0.151266884,0.152034449
5.767244542,-0.007244885,-0.012448009,-0.149020969,0.149715365
5.777253542,4.63415E-05,0.001373822,-0.150519025,0.150525302
5.787263542,-0.012585807,-0.002768437,-0.153063734,0.153605252
5.797273542,-0.005335959,-0.002696306,-0.14947062,0.149590135
5.807283542,-0.006173591,-0.002768593,-0.147524081,0.147679155
5.817292542,-0.007794544,-0.007361818,-0.144830269,0.145226575
5.827302542,-0.009857357,-0.007211819,-0.151117195,0.151609975
5.837312542,-0.010584723,-0.006008188,-0.151566846,0.152054739
5.847352542,0.000105369,0.000252115,-0.152914045,0.152914289
5.857362542,-0.000198298,-0.004892237,-0.146476845,0.146558655
5.867372542,-0.010756465,-0.011185623,-0.146776223,0.147594306
5.877381542,-0.016356425,-0.003504273,-0.1541098,0.155014977
5.887391542,-0.011796986,-0.000894551,-0.140188165,0.140686498
5.897401542,-0.00231938,-0.009858881,-0.147523497,0.147870751
5.907411542,-0.007389789,-0.016012929,-0.149620308,0.150656097
5.917421542,-0.009532106,-0.011354288,-0.15530848,0.156014438
5.927430542,-0.006223137,0.00050234,-0.147524081,0.147656136
5.937440542,-0.004422199,0.000825535,-0.137345248,0.137418902
5.947450542,-0.011921477,-0.003224347,-0.14767377,0.148189272
5.957460542,-0.012131771,0.00202088,-0.147524081,0.148035869
5.967500542,-0.000800201,0.001108057,-0.150070544,0.150076768
5.977510542,-0.006130986,-0.006077943,-0.150818987,0.151065871
5.987519542,-0.004833194,-0.002692661,-0.149173581,0.149276145
5.997529542,-0.011418801,-0.00180329,-0.150223156,0.150667307
6.007539542,-0.001915351,-0.007890297,-0.149924363,0.150144065
6.017549542,-0.001114621,-0.001774091,-0.137798992,0.13781492
6.027558542,-0.00483358,-0.002012082,-0.14214055,0.142236943
6.037568542,-0.004305819,0.002502298,-0.147976656,0.148060435
6.047578542,-0.009343631,0.00332903,-0.146331249,0.146667039
6.057588542,-0.008856613,-0.002705041,-0.147228797,0.147519746
6.067598542,-0.010238879,-0.004402506,-0.146479769,0.146903163
6.077638542,-0.00575326,-0.006826551,-0.144683504,0.144958677
6.087648542,-0.004160892,-0.002014923,-0.14633008,0.146403092
6.097657542,-0.005620588,-0.000410173,-0.145880429,0.145989242
6.107667542,0.002018011,-0.001077825,-0.149023892,0.149041452
6.117677542,-0.006362684,-0.013775364,-0.145731325,0.146519158
6.127687542,-0.002919638,-0.009360616,-0.147527005,0.147852503
6.137696542,0.002084345,0.001955565,-0.147465025,0.147492719
6.147706542,0.140256075,0.071456164,-0.589273038,0.609934802
6.157716542,0.241327417,0.620885205,0.308934715,0.734287423
6.167726542,-0.630601304,0.423579757,0.037270153,0.760570102
6.177735542,0.294359123,-0.13087281,-0.381506848,0.499322001
6.187745542,-0.142508093,-0.867842724,-0.151238818,0.89237477
6.197786542,-0.065840895,-0.631389144,0.128461574,0.647680207
6.207795542,-0.201994148,-0.373436192,-0.33144708,0.538621752
